매장ID,요일,날짜,영업여부,프로모션여부,공휴일여부,학교휴교여부
861,4,2015-09-17,1.0,1,0,0
862,4,2015-09-17,1.0,1,0,0
863,4,2015-09-17,1.0,1,0,0
864,4,2015-09-17,1.0,1,0,0
865,4,2015-09-17,1.0,1,0,0
866,4,2015-09-17,1.0,1,0,0
867,4,2015-09-17,1.0,1,0,0
868,4,2015-09-17,1.0,1,0,0
871,4,2015-09-17,1.0,1,0,0
872,4,2015-09-17,1.0,1,0,0
874,4,2015-09-17,1.0,1,0,0
875,4,2015-09-17,1.0,1,0,0
877,4,2015-09-17,1.0,1,0,0
879,4,2015-09-17,0.0,1,0,0
880,4,2015-09-17,1.0,1,0,0
881,4,2015-09-17,1.0,1,0,0
882,4,2015-09-17,1.0,1,0,0
883,4,2015-09-17,1.0,1,0,0
884,4,2015-09-17,1.0,1,0,0
885,4,2015-09-17,1.0,1,0,0
886,4,2015-09-17,1.0,1,0,0
887,4,2015-09-17,1.0,1,0,0
888,4,2015-09-17,1.0,1,0,0
890,4,2015-09-17,1.0,1,0,0
891,4,2015-09-17,1.0,1,0,0
893,4,2015-09-17,1.0,1,0,0
894,4,2015-09-17,1.0,1,0,0
895,4,2015-09-17,1.0,1,0,0
896,4,2015-09-17,1.0,1,0,0
897,4,2015-09-17,1.0,1,0,0
900,4,2015-09-17,1.0,1,0,0
901,4,2015-09-17,1.0,1,0,0
902,4,2015-09-17,1.0,1,0,0
903,4,2015-09-17,1.0,1,0,0
904,4,2015-09-17,1.0,1,0,0
905,4,2015-09-17,1.0,1,0,0
906,4,2015-09-17,1.0,1,0,0
907,4,2015-09-17,1.0,1,0,0
908,4,2015-09-17,1.0,1,0,0
909,4,2015-09-17,1.0,1,0,0
911,4,2015-09-17,1.0,1,0,0
912,4,2015-09-17,1.0,1,0,0
913,4,2015-09-17,1.0,1,0,0
914,4,2015-09-17,1.0,1,0,0
915,4,2015-09-17,1.0,1,0,0
916,4,2015-09-17,1.0,1,0,0
917,4,2015-09-17,1.0,1,0,0
919,4,2015-09-17,1.0,1,0,0
920,4,2015-09-17,1.0,1,0,0
922,4,2015-09-17,1.0,1,0,0
924,4,2015-09-17,1.0,1,0,0
925,4,2015-09-17,1.0,1,0,0
926,4,2015-09-17,1.0,1,0,0
927,4,2015-09-17,1.0,1,0,0
928,4,2015-09-17,1.0,1,0,0
929,4,2015-09-17,1.0,1,0,0
930,4,2015-09-17,1.0,1,0,0
931,4,2015-09-17,1.0,1,0,0
932,4,2015-09-17,1.0,1,0,0
934,4,2015-09-17,1.0,1,0,0
935,4,2015-09-17,1.0,1,0,0
936,4,2015-09-17,1.0,1,0,0
937,4,2015-09-17,1.0,1,0,0
938,4,2015-09-17,1.0,1,0,0
939,4,2015-09-17,1.0,1,0,0
941,4,2015-09-17,1.0,1,0,0
942,4,2015-09-17,1.0,1,0,0
943,4,2015-09-17,1.0,1,0,0
944,4,2015-09-17,1.0,1,0,0
945,4,2015-09-17,1.0,1,0,0
946,4,2015-09-17,1.0,1,0,0
947,4,2015-09-17,1.0,1,0,0
948,4,2015-09-17,1.0,1,0,0
950,4,2015-09-17,1.0,1,0,0
951,4,2015-09-17,1.0,1,0,0
952,4,2015-09-17,1.0,1,0,0
954,4,2015-09-17,1.0,1,0,0
955,4,2015-09-17,1.0,1,0,0
956,4,2015-09-17,1.0,1,0,0
960,4,2015-09-17,1.0,1,0,0
961,4,2015-09-17,1.0,1,0,0
962,4,2015-09-17,1.0,1,0,0
964,4,2015-09-17,1.0,1,0,0
965,4,2015-09-17,1.0,1,0,0
966,4,2015-09-17,1.0,1,0,0
967,4,2015-09-17,1.0,1,0,0
969,4,2015-09-17,1.0,1,0,0
970,4,2015-09-17,1.0,1,0,0
973,4,2015-09-17,1.0,1,0,0
974,4,2015-09-17,1.0,1,0,0
975,4,2015-09-17,1.0,1,0,0
976,4,2015-09-17,1.0,1,0,0
977,4,2015-09-17,1.0,1,0,0
980,4,2015-09-17,1.0,1,0,0
983,4,2015-09-17,1.0,1,0,0
984,4,2015-09-17,1.0,1,0,0
985,4,2015-09-17,1.0,1,0,0
986,4,2015-09-17,1.0,1,0,0
988,4,2015-09-17,1.0,1,0,0
989,4,2015-09-17,1.0,1,0,0
991,4,2015-09-17,1.0,1,0,0
992,4,2015-09-17,1.0,1,0,0
994,4,2015-09-17,1.0,1,0,0
997,4,2015-09-17,1.0,1,0,0
998,4,2015-09-17,1.0,1,0,0
1000,4,2015-09-17,1.0,1,0,0
1003,4,2015-09-17,1.0,1,0,0
1004,4,2015-09-17,1.0,1,0,0
1005,4,2015-09-17,1.0,1,0,0
1007,4,2015-09-17,1.0,1,0,0
1008,4,2015-09-17,1.0,1,0,0
1009,4,2015-09-17,1.0,1,0,0
1010,4,2015-09-17,1.0,1,0,0
1011,4,2015-09-17,1.0,1,0,0
1012,4,2015-09-17,1.0,1,0,0
1013,4,2015-09-17,1.0,1,0,0
1014,4,2015-09-17,1.0,1,0,0
1015,4,2015-09-17,1.0,1,0,0
1016,4,2015-09-17,1.0,1,0,0
1019,4,2015-09-17,1.0,1,0,0
1020,4,2015-09-17,1.0,1,0,0
1022,4,2015-09-17,1.0,1,0,0
1024,4,2015-09-17,1.0,1,0,0
1025,4,2015-09-17,1.0,1,0,0
1026,4,2015-09-17,1.0,1,0,0
1027,4,2015-09-17,1.0,1,0,0
1028,4,2015-09-17,1.0,1,0,0
1031,4,2015-09-17,1.0,1,0,0
1036,4,2015-09-17,1.0,1,0,0
1037,4,2015-09-17,1.0,1,0,0
1038,4,2015-09-17,1.0,1,0,0
1039,4,2015-09-17,1.0,1,0,0
1040,4,2015-09-17,1.0,1,0,0
1041,4,2015-09-17,1.0,1,0,0
1042,4,2015-09-17,1.0,1,0,0
1044,4,2015-09-17,1.0,1,0,0
1045,4,2015-09-17,1.0,1,0,0
1047,4,2015-09-17,1.0,1,0,0
1048,4,2015-09-17,1.0,1,0,0
1049,4,2015-09-17,1.0,1,0,0
1050,4,2015-09-17,1.0,1,0,0
1051,4,2015-09-17,1.0,1,0,0
1052,4,2015-09-17,1.0,1,0,0
1053,4,2015-09-17,1.0,1,0,0
1054,4,2015-09-17,1.0,1,0,0
1056,4,2015-09-17,1.0,1,0,0
1057,4,2015-09-17,1.0,1,0,0
1058,4,2015-09-17,1.0,1,0,0
1059,4,2015-09-17,1.0,1,0,0
1060,4,2015-09-17,1.0,1,0,0
1061,4,2015-09-17,1.0,1,0,0
1062,4,2015-09-17,1.0,1,0,0
1063,4,2015-09-17,1.0,1,0,0
1064,4,2015-09-17,1.0,1,0,0
1065,4,2015-09-17,1.0,1,0,0
1066,4,2015-09-17,1.0,1,0,0
1067,4,2015-09-17,1.0,1,0,0
1068,4,2015-09-17,1.0,1,0,0
1070,4,2015-09-17,1.0,1,0,0
1071,4,2015-09-17,1.0,1,0,0
1072,4,2015-09-17,1.0,1,0,0
1073,4,2015-09-17,1.0,1,0,0
1076,4,2015-09-17,1.0,1,0,0
1077,4,2015-09-17,1.0,1,0,0
1078,4,2015-09-17,1.0,1,0,0
1079,4,2015-09-17,1.0,1,0,0
1080,4,2015-09-17,1.0,1,0,0
1083,4,2015-09-17,1.0,1,0,0
1084,4,2015-09-17,1.0,1,0,0
1086,4,2015-09-17,1.0,1,0,0
1087,4,2015-09-17,1.0,1,0,0
1088,4,2015-09-17,1.0,1,0,0
1089,4,2015-09-17,1.0,1,0,0
1091,4,2015-09-17,1.0,1,0,0
1092,4,2015-09-17,1.0,1,0,0
1094,4,2015-09-17,1.0,1,0,0
1096,4,2015-09-17,1.0,1,0,0
1097,4,2015-09-17,0.0,1,0,0
1099,4,2015-09-17,1.0,1,0,0
1100,4,2015-09-17,1.0,1,0,0
1101,4,2015-09-17,1.0,1,0,0
1102,4,2015-09-17,1.0,1,0,0
1103,4,2015-09-17,1.0,1,0,0
1104,4,2015-09-17,1.0,1,0,0
1105,4,2015-09-17,1.0,1,0,0
1106,4,2015-09-17,1.0,1,0,0
1107,4,2015-09-17,1.0,1,0,0
1109,4,2015-09-17,1.0,1,0,0
1111,4,2015-09-17,1.0,1,0,0
1112,4,2015-09-17,1.0,1,0,0
1113,4,2015-09-17,1.0,1,0,0
1114,4,2015-09-17,1.0,1,0,0
1115,4,2015-09-17,1.0,1,0,0
1,3,2015-09-16,1.0,1,0,0
3,3,2015-09-16,1.0,1,0,0
7,3,2015-09-16,1.0,1,0,0
8,3,2015-09-16,1.0,1,0,0
9,3,2015-09-16,1.0,1,0,0
10,3,2015-09-16,1.0,1,0,0
11,3,2015-09-16,1.0,1,0,0
12,3,2015-09-16,1.0,1,0,0
13,3,2015-09-16,1.0,1,0,0
14,3,2015-09-16,1.0,1,0,0
15,3,2015-09-16,1.0,1,0,0
16,3,2015-09-16,1.0,1,0,0
19,3,2015-09-16,1.0,1,0,0
20,3,2015-09-16,1.0,1,0,0
21,3,2015-09-16,1.0,1,0,0
22,3,2015-09-16,1.0,1,0,0
23,3,2015-09-16,1.0,1,0,0
24,3,2015-09-16,1.0,1,0,0
25,3,2015-09-16,1.0,1,0,0
27,3,2015-09-16,1.0,1,0,0
29,3,2015-09-16,1.0,1,0,0
30,3,2015-09-16,1.0,1,0,0
31,3,2015-09-16,1.0,1,0,0
32,3,2015-09-16,1.0,1,0,0
33,3,2015-09-16,1.0,1,0,0
35,3,2015-09-16,1.0,1,0,0
36,3,2015-09-16,1.0,1,0,0
38,3,2015-09-16,1.0,1,0,0
39,3,2015-09-16,1.0,1,0,0
40,3,2015-09-16,1.0,1,0,0
41,3,2015-09-16,1.0,1,0,0
42,3,2015-09-16,1.0,1,0,0
43,3,2015-09-16,1.0,1,0,0
45,3,2015-09-16,1.0,1,0,0
46,3,2015-09-16,1.0,1,0,0
47,3,2015-09-16,1.0,1,0,0
48,3,2015-09-16,1.0,1,0,0
49,3,2015-09-16,1.0,1,0,0
50,3,2015-09-16,1.0,1,0,0
51,3,2015-09-16,1.0,1,0,0
52,3,2015-09-16,1.0,1,0,0
53,3,2015-09-16,1.0,1,0,0
56,3,2015-09-16,1.0,1,0,0
58,3,2015-09-16,1.0,1,0,0
61,3,2015-09-16,1.0,1,0,0
62,3,2015-09-16,1.0,1,0,0
63,3,2015-09-16,1.0,1,0,0
64,3,2015-09-16,1.0,1,0,0
66,3,2015-09-16,1.0,1,0,0
67,3,2015-09-16,1.0,1,0,0
68,3,2015-09-16,1.0,1,0,0
69,3,2015-09-16,1.0,1,0,0
70,3,2015-09-16,1.0,1,0,0
71,3,2015-09-16,1.0,1,0,0
72,3,2015-09-16,1.0,1,0,0
73,3,2015-09-16,1.0,1,0,0
74,3,2015-09-16,1.0,1,0,0
75,3,2015-09-16,1.0,1,0,0
76,3,2015-09-16,1.0,1,0,0
77,3,2015-09-16,1.0,1,0,0
79,3,2015-09-16,1.0,1,0,0
80,3,2015-09-16,1.0,1,0,0
81,3,2015-09-16,1.0,1,0,0
82,3,2015-09-16,1.0,1,0,0
83,3,2015-09-16,1.0,1,0,0
84,3,2015-09-16,1.0,1,0,0
86,3,2015-09-16,1.0,1,0,0
89,3,2015-09-16,1.0,1,0,0
90,3,2015-09-16,1.0,1,0,0
91,3,2015-09-16,1.0,1,0,0
92,3,2015-09-16,1.0,1,0,0
93,3,2015-09-16,1.0,1,0,0
94,3,2015-09-16,1.0,1,0,0
98,3,2015-09-16,1.0,1,0,0
99,3,2015-09-16,1.0,1,0,0
100,3,2015-09-16,1.0,1,0,0
101,3,2015-09-16,1.0,1,0,0
102,3,2015-09-16,1.0,1,0,0
105,3,2015-09-16,1.0,1,0,0
107,3,2015-09-16,1.0,1,0,0
108,3,2015-09-16,1.0,1,0,0
109,3,2015-09-16,1.0,1,0,0
110,3,2015-09-16,1.0,1,0,0
111,3,2015-09-16,1.0,1,0,0
112,3,2015-09-16,1.0,1,0,0
113,3,2015-09-16,1.0,1,0,0
115,3,2015-09-16,1.0,1,0,0
117,3,2015-09-16,1.0,1,0,0
118,3,2015-09-16,1.0,1,0,0
119,3,2015-09-16,1.0,1,0,0
120,3,2015-09-16,1.0,1,0,0
122,3,2015-09-16,1.0,1,0,0
124,3,2015-09-16,1.0,1,0,0
126,3,2015-09-16,1.0,1,0,0
127,3,2015-09-16,1.0,1,0,0
128,3,2015-09-16,1.0,1,0,0
129,3,2015-09-16,1.0,1,0,0
130,3,2015-09-16,1.0,1,0,0
131,3,2015-09-16,1.0,1,0,0
132,3,2015-09-16,1.0,1,0,0
135,3,2015-09-16,1.0,1,0,0
136,3,2015-09-16,1.0,1,0,0
137,3,2015-09-16,1.0,1,0,0
139,3,2015-09-16,1.0,1,0,0
140,3,2015-09-16,1.0,1,0,0
141,3,2015-09-16,1.0,1,0,0
142,3,2015-09-16,1.0,1,0,0
143,3,2015-09-16,1.0,1,0,0
144,3,2015-09-16,1.0,1,0,0
145,3,2015-09-16,1.0,1,0,0
146,3,2015-09-16,1.0,1,0,0
147,3,2015-09-16,1.0,1,0,0
149,3,2015-09-16,1.0,1,0,0
150,3,2015-09-16,1.0,1,0,0
152,3,2015-09-16,1.0,1,0,0
153,3,2015-09-16,1.0,1,0,0
154,3,2015-09-16,1.0,1,0,0
155,3,2015-09-16,1.0,1,0,0
157,3,2015-09-16,1.0,1,0,0
158,3,2015-09-16,1.0,1,0,0
159,3,2015-09-16,1.0,1,0,0
160,3,2015-09-16,1.0,1,0,0
161,3,2015-09-16,1.0,1,0,0
162,3,2015-09-16,1.0,1,0,0
164,3,2015-09-16,1.0,1,0,0
165,3,2015-09-16,1.0,1,0,0
166,3,2015-09-16,1.0,1,0,0
168,3,2015-09-16,1.0,1,0,0
169,3,2015-09-16,1.0,1,0,0
170,3,2015-09-16,1.0,1,0,0
171,3,2015-09-16,1.0,1,0,0
172,3,2015-09-16,1.0,1,0,0
174,3,2015-09-16,1.0,1,0,0
175,3,2015-09-16,1.0,1,0,0
176,3,2015-09-16,1.0,1,0,0
179,3,2015-09-16,1.0,1,0,0
180,3,2015-09-16,1.0,1,0,0
181,3,2015-09-16,1.0,1,0,0
182,3,2015-09-16,1.0,1,0,0
183,3,2015-09-16,1.0,1,0,0
184,3,2015-09-16,1.0,1,0,0
186,3,2015-09-16,1.0,1,0,0
187,3,2015-09-16,1.0,1,0,0
188,3,2015-09-16,1.0,1,0,0
189,3,2015-09-16,1.0,1,0,0
190,3,2015-09-16,1.0,1,0,0
191,3,2015-09-16,1.0,1,0,0
192,3,2015-09-16,1.0,1,0,0
193,3,2015-09-16,1.0,1,0,0
194,3,2015-09-16,1.0,1,0,0
195,3,2015-09-16,1.0,1,0,0
197,3,2015-09-16,1.0,1,0,0
199,3,2015-09-16,1.0,1,0,0
200,3,2015-09-16,1.0,1,0,0
201,3,2015-09-16,1.0,1,0,0
202,3,2015-09-16,1.0,1,0,0
204,3,2015-09-16,1.0,1,0,0
206,3,2015-09-16,1.0,1,0,0
207,3,2015-09-16,1.0,1,0,0
209,3,2015-09-16,1.0,1,0,0
210,3,2015-09-16,1.0,1,0,0
212,3,2015-09-16,1.0,1,0,0
213,3,2015-09-16,1.0,1,0,0
214,3,2015-09-16,1.0,1,0,0
215,3,2015-09-16,1.0,1,0,0
216,3,2015-09-16,1.0,1,0,0
217,3,2015-09-16,1.0,1,0,0
218,3,2015-09-16,1.0,1,0,0
219,3,2015-09-16,1.0,1,0,0
220,3,2015-09-16,1.0,1,0,0
221,3,2015-09-16,1.0,1,0,0
224,3,2015-09-16,1.0,1,0,0
226,3,2015-09-16,1.0,1,0,0
227,3,2015-09-16,1.0,1,0,0
228,3,2015-09-16,1.0,1,0,0
229,3,2015-09-16,1.0,1,0,0
230,3,2015-09-16,1.0,1,0,0
231,3,2015-09-16,1.0,1,0,0
233,3,2015-09-16,1.0,1,0,0
234,3,2015-09-16,1.0,1,0,0
235,3,2015-09-16,1.0,1,0,0
238,3,2015-09-16,1.0,1,0,0
239,3,2015-09-16,1.0,1,0,0
241,3,2015-09-16,1.0,1,0,0
242,3,2015-09-16,1.0,1,0,0
243,3,2015-09-16,1.0,1,0,0
244,3,2015-09-16,1.0,1,0,0
245,3,2015-09-16,1.0,1,0,0
246,3,2015-09-16,1.0,1,0,0
247,3,2015-09-16,1.0,1,0,0
248,3,2015-09-16,1.0,1,0,0
249,3,2015-09-16,1.0,1,0,0
250,3,2015-09-16,1.0,1,0,0
251,3,2015-09-16,1.0,1,0,0
252,3,2015-09-16,1.0,1,0,0
253,3,2015-09-16,1.0,1,0,0
254,3,2015-09-16,1.0,1,0,0
255,3,2015-09-16,1.0,1,0,0
256,3,2015-09-16,1.0,1,0,0
258,3,2015-09-16,1.0,1,0,0
259,3,2015-09-16,1.0,1,0,0
262,3,2015-09-16,1.0,1,0,0
263,3,2015-09-16,1.0,1,0,0
265,3,2015-09-16,1.0,1,0,0
267,3,2015-09-16,1.0,1,0,0
268,3,2015-09-16,1.0,1,0,0
269,3,2015-09-16,1.0,1,0,0
272,3,2015-09-16,1.0,1,0,0
273,3,2015-09-16,1.0,1,0,0
274,3,2015-09-16,1.0,1,0,0
275,3,2015-09-16,1.0,1,0,0
277,3,2015-09-16,1.0,1,0,0
278,3,2015-09-16,1.0,1,0,0
279,3,2015-09-16,1.0,1,0,0
280,3,2015-09-16,1.0,1,0,0
281,3,2015-09-16,1.0,1,0,0
283,3,2015-09-16,1.0,1,0,0
284,3,2015-09-16,1.0,1,0,0
285,3,2015-09-16,1.0,1,0,0
287,3,2015-09-16,1.0,1,0,0
288,3,2015-09-16,1.0,1,0,0
289,3,2015-09-16,1.0,1,0,0
290,3,2015-09-16,1.0,1,0,0
294,3,2015-09-16,1.0,1,0,0
295,3,2015-09-16,1.0,1,0,0
296,3,2015-09-16,1.0,1,0,0
297,3,2015-09-16,1.0,1,0,0
298,3,2015-09-16,1.0,1,0,0
299,3,2015-09-16,1.0,1,0,0
300,3,2015-09-16,1.0,1,0,0
301,3,2015-09-16,1.0,1,0,0
302,3,2015-09-16,1.0,1,0,0
303,3,2015-09-16,1.0,1,0,0
304,3,2015-09-16,1.0,1,0,0
305,3,2015-09-16,1.0,1,0,0
306,3,2015-09-16,1.0,1,0,0
308,3,2015-09-16,1.0,1,0,0
309,3,2015-09-16,1.0,1,0,0
310,3,2015-09-16,1.0,1,0,0
311,3,2015-09-16,1.0,1,0,0
312,3,2015-09-16,1.0,1,0,0
314,3,2015-09-16,1.0,1,0,0
315,3,2015-09-16,1.0,1,0,0
316,3,2015-09-16,1.0,1,0,0
317,3,2015-09-16,1.0,1,0,0
319,3,2015-09-16,1.0,1,0,0
320,3,2015-09-16,1.0,1,0,0
323,3,2015-09-16,1.0,1,0,0
325,3,2015-09-16,1.0,1,0,0
326,3,2015-09-16,1.0,1,0,0
328,3,2015-09-16,1.0,1,0,0
329,3,2015-09-16,1.0,1,0,0
330,3,2015-09-16,1.0,1,0,0
331,3,2015-09-16,1.0,1,0,0
333,3,2015-09-16,1.0,1,0,0
334,3,2015-09-16,1.0,1,0,0
335,3,2015-09-16,1.0,1,0,0
336,3,2015-09-16,1.0,1,0,0
337,3,2015-09-16,1.0,1,0,0
338,3,2015-09-16,1.0,1,0,0
339,3,2015-09-16,1.0,1,0,0
340,3,2015-09-16,1.0,1,0,0
341,3,2015-09-16,1.0,1,0,0
342,3,2015-09-16,1.0,1,0,0
343,3,2015-09-16,1.0,1,0,0
344,3,2015-09-16,1.0,1,0,0
345,3,2015-09-16,1.0,1,0,0
346,3,2015-09-16,1.0,1,0,0
347,3,2015-09-16,1.0,1,0,0
348,3,2015-09-16,1.0,1,0,0
350,3,2015-09-16,1.0,1,0,0
351,3,2015-09-16,1.0,1,0,0
352,3,2015-09-16,1.0,1,0,0
353,3,2015-09-16,1.0,1,0,0
354,3,2015-09-16,1.0,1,0,0
355,3,2015-09-16,1.0,1,0,0
356,3,2015-09-16,1.0,1,0,0
358,3,2015-09-16,1.0,1,0,0
359,3,2015-09-16,1.0,1,0,0
362,3,2015-09-16,1.0,1,0,0
364,3,2015-09-16,1.0,1,0,0
365,3,2015-09-16,1.0,1,0,0
367,3,2015-09-16,1.0,1,0,0
368,3,2015-09-16,1.0,1,0,0
369,3,2015-09-16,1.0,1,0,0
370,3,2015-09-16,1.0,1,0,0
371,3,2015-09-16,1.0,1,0,0
372,3,2015-09-16,1.0,1,0,0
373,3,2015-09-16,1.0,1,0,0
377,3,2015-09-16,1.0,1,0,0
378,3,2015-09-16,1.0,1,0,0
379,3,2015-09-16,1.0,1,0,0
380,3,2015-09-16,1.0,1,0,0
383,3,2015-09-16,1.0,1,0,0
385,3,2015-09-16,1.0,1,0,0
386,3,2015-09-16,1.0,1,0,0
387,3,2015-09-16,1.0,1,0,0
388,3,2015-09-16,1.0,1,0,0
389,3,2015-09-16,1.0,1,0,0
391,3,2015-09-16,1.0,1,0,0
392,3,2015-09-16,1.0,1,0,0
393,3,2015-09-16,1.0,1,0,0
394,3,2015-09-16,1.0,1,0,0
395,3,2015-09-16,1.0,1,0,0
397,3,2015-09-16,1.0,1,0,0
398,3,2015-09-16,1.0,1,0,0
399,3,2015-09-16,1.0,1,0,0
403,3,2015-09-16,1.0,1,0,0
404,3,2015-09-16,1.0,1,0,0
405,3,2015-09-16,1.0,1,0,0
406,3,2015-09-16,1.0,1,0,0
407,3,2015-09-16,1.0,1,0,0
408,3,2015-09-16,1.0,1,0,0
409,3,2015-09-16,1.0,1,0,0
410,3,2015-09-16,1.0,1,0,0
411,3,2015-09-16,1.0,1,0,0
412,3,2015-09-16,1.0,1,0,0
413,3,2015-09-16,1.0,1,0,0
414,3,2015-09-16,1.0,1,0,0
415,3,2015-09-16,1.0,1,0,0
416,3,2015-09-16,1.0,1,0,0
417,3,2015-09-16,1.0,1,0,0
418,3,2015-09-16,1.0,1,0,0
420,3,2015-09-16,1.0,1,0,0
421,3,2015-09-16,1.0,1,0,0
422,3,2015-09-16,1.0,1,0,0
424,3,2015-09-16,1.0,1,0,0
425,3,2015-09-16,1.0,1,0,0
426,3,2015-09-16,1.0,1,0,0
427,3,2015-09-16,1.0,1,0,0
428,3,2015-09-16,1.0,1,0,0
429,3,2015-09-16,1.0,1,0,0
430,3,2015-09-16,1.0,1,0,0
431,3,2015-09-16,1.0,1,0,0
432,3,2015-09-16,1.0,1,0,0
433,3,2015-09-16,1.0,1,0,0
434,3,2015-09-16,1.0,1,0,0
435,3,2015-09-16,1.0,1,0,0
440,3,2015-09-16,1.0,1,0,0
441,3,2015-09-16,1.0,1,0,0
442,3,2015-09-16,1.0,1,0,0
445,3,2015-09-16,1.0,1,0,0
446,3,2015-09-16,1.0,1,0,0
447,3,2015-09-16,1.0,1,0,0
448,3,2015-09-16,1.0,1,0,0
449,3,2015-09-16,1.0,1,0,0
450,3,2015-09-16,1.0,1,0,0
451,3,2015-09-16,1.0,1,0,0
452,3,2015-09-16,1.0,1,0,0
453,3,2015-09-16,1.0,1,0,0
455,3,2015-09-16,1.0,1,0,0
456,3,2015-09-16,1.0,1,0,0
457,3,2015-09-16,1.0,1,0,0
458,3,2015-09-16,1.0,1,0,0
459,3,2015-09-16,1.0,1,0,0
461,3,2015-09-16,1.0,1,0,0
463,3,2015-09-16,1.0,1,0,0
465,3,2015-09-16,1.0,1,0,0
466,3,2015-09-16,1.0,1,0,0
467,3,2015-09-16,1.0,1,0,0
468,3,2015-09-16,1.0,1,0,0
470,3,2015-09-16,1.0,1,0,0
471,3,2015-09-16,1.0,1,0,0
472,3,2015-09-16,1.0,1,0,0
473,3,2015-09-16,1.0,1,0,0
475,3,2015-09-16,1.0,1,0,0
477,3,2015-09-16,1.0,1,0,0
481,3,2015-09-16,1.0,1,0,0
484,3,2015-09-16,1.0,1,0,0
485,3,2015-09-16,1.0,1,0,0
486,3,2015-09-16,1.0,1,0,0
487,3,2015-09-16,1.0,1,0,0
488,3,2015-09-16,1.0,1,0,0
490,3,2015-09-16,1.0,1,0,0
491,3,2015-09-16,1.0,1,0,0
492,3,2015-09-16,1.0,1,0,0
493,3,2015-09-16,1.0,1,0,0
495,3,2015-09-16,1.0,1,0,0
497,3,2015-09-16,1.0,1,0,0
498,3,2015-09-16,1.0,1,0,0
499,3,2015-09-16,1.0,1,0,0
500,3,2015-09-16,1.0,1,0,0
501,3,2015-09-16,1.0,1,0,0
502,3,2015-09-16,1.0,1,0,0
504,3,2015-09-16,1.0,1,0,0
505,3,2015-09-16,1.0,1,0,0
506,3,2015-09-16,1.0,1,0,0
507,3,2015-09-16,1.0,1,0,0
508,3,2015-09-16,1.0,1,0,0
509,3,2015-09-16,1.0,1,0,0
510,3,2015-09-16,1.0,1,0,0
511,3,2015-09-16,1.0,1,0,0
512,3,2015-09-16,1.0,1,0,0
514,3,2015-09-16,1.0,1,0,0
515,3,2015-09-16,1.0,1,0,0
516,3,2015-09-16,1.0,1,0,0
517,3,2015-09-16,1.0,1,0,0
518,3,2015-09-16,1.0,1,0,0
519,3,2015-09-16,1.0,1,0,0
520,3,2015-09-16,1.0,1,0,0
521,3,2015-09-16,1.0,1,0,0
522,3,2015-09-16,1.0,1,0,0
524,3,2015-09-16,1.0,1,0,0
527,3,2015-09-16,1.0,1,0,0
528,3,2015-09-16,1.0,1,0,0
529,3,2015-09-16,1.0,1,0,0
530,3,2015-09-16,1.0,1,0,0
531,3,2015-09-16,1.0,1,0,0
532,3,2015-09-16,1.0,1,0,0
533,3,2015-09-16,1.0,1,0,0
534,3,2015-09-16,1.0,1,0,0
535,3,2015-09-16,1.0,1,0,0
536,3,2015-09-16,1.0,1,0,0
537,3,2015-09-16,1.0,1,0,0
538,3,2015-09-16,1.0,1,0,0
539,3,2015-09-16,1.0,1,0,0
540,3,2015-09-16,1.0,1,0,0
541,3,2015-09-16,1.0,1,0,0
542,3,2015-09-16,1.0,1,0,0
543,3,2015-09-16,1.0,1,0,0
545,3,2015-09-16,1.0,1,0,0
547,3,2015-09-16,1.0,1,0,0
548,3,2015-09-16,1.0,1,0,0
549,3,2015-09-16,1.0,1,0,0
550,3,2015-09-16,1.0,1,0,0
551,3,2015-09-16,1.0,1,0,0
552,3,2015-09-16,1.0,1,0,0
553,3,2015-09-16,1.0,1,0,0
554,3,2015-09-16,1.0,1,0,0
555,3,2015-09-16,1.0,1,0,0
557,3,2015-09-16,1.0,1,0,0
558,3,2015-09-16,1.0,1,0,0
561,3,2015-09-16,1.0,1,0,0
562,3,2015-09-16,1.0,1,0,0
563,3,2015-09-16,1.0,1,0,0
564,3,2015-09-16,1.0,1,0,0
565,3,2015-09-16,1.0,1,0,0
566,3,2015-09-16,1.0,1,0,0
567,3,2015-09-16,1.0,1,0,0
568,3,2015-09-16,1.0,1,0,0
570,3,2015-09-16,1.0,1,0,0
571,3,2015-09-16,1.0,1,0,0
572,3,2015-09-16,1.0,1,0,0
573,3,2015-09-16,1.0,1,0,0
574,3,2015-09-16,1.0,1,0,0
575,3,2015-09-16,1.0,1,0,0
577,3,2015-09-16,1.0,1,0,0
578,3,2015-09-16,1.0,1,0,0
579,3,2015-09-16,1.0,1,0,0
580,3,2015-09-16,1.0,1,0,0
581,3,2015-09-16,1.0,1,0,0
582,3,2015-09-16,1.0,1,0,0
584,3,2015-09-16,1.0,1,0,0
585,3,2015-09-16,1.0,1,0,0
586,3,2015-09-16,1.0,1,0,0
587,3,2015-09-16,1.0,1,0,0
588,3,2015-09-16,1.0,1,0,0
589,3,2015-09-16,1.0,1,0,0
590,3,2015-09-16,1.0,1,0,0
591,3,2015-09-16,1.0,1,0,0
592,3,2015-09-16,1.0,1,0,0
593,3,2015-09-16,1.0,1,0,0
597,3,2015-09-16,1.0,1,0,0
598,3,2015-09-16,1.0,1,0,0
600,3,2015-09-16,1.0,1,0,0
601,3,2015-09-16,1.0,1,0,0
602,3,2015-09-16,1.0,1,0,0
